sic,sic_ff5,sic_ff5_desc,sic_ff10,sic_ff10_desc,sic_ff12,sic_ff12_desc,sic_ff17,sic_ff17_desc,sic_ff30,sic_ff30_desc,sic_ff38,sic_ff38_desc,sic_ff48,sic_ff48_desc,sic_ff49,sic_ff49_desc
8159,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8160,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8161,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8162,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8163,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8164,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8165,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8166,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8167,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8168,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8169,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8170,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8171,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8172,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8173,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8174,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8175,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8176,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8177,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8178,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8179,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8180,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8181,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8182,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8183,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8184,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8185,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8186,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8187,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8188,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8189,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8190,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8191,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8192,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8193,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8194,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8195,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8196,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8197,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8198,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8199,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - legal,22,Personal and Business Services: Services - legal,36,Services:,33,Personal Services: Services - legal,33,Personal Services: Services - legal
8200,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8201,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8202,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8203,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8204,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8205,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8206,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8207,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8208,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8209,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8210,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8211,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8212,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8213,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8214,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8215,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8216,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8217,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8218,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8219,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8220,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8221,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8222,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8223,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8224,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8225,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
8226,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",12,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",17,Other: Services - educational,22,Personal and Business Services: Services - educational,36,Services:,33,Personal Services: Services - educational,33,Personal Services: Services - educational
